"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.06.2025","4,95","4,89","4,99","4,85","8,45M","0,81%"
"02.06.2025","4,91","5,06","5,06","4,89","11,48M","-2,77%"
"30.05.2025","5,05","5,13","5,13","4,99","9,30M","-1,56%"
"29.05.2025","5,13","5,15","5,21","5,12","5,65M","0,20%"
"28.05.2025","5,12","5,18","5,18","5,07","8,28M","-1,54%"
"27.05.2025","5,20","5,38","5,43","5,20","19,54M","-5,80%"
"26.05.2025","5,52","5,43","5,52","5,41","2,45M","0,73%"
"23.05.2025","5,48","5,46","5,48","5,40","5,96M","-0,18%"
"22.05.2025","5,49","5,46","5,58","5,45","8,72M","0,00%"
"21.05.2025","5,49","5,60","5,60","5,46","5,40M","-2,31%"
"20.05.2025","5,62","5,59","5,67","5,54","6,74M","0,00%"
"19.05.2025","5,62","5,68","5,71","5,59","5,37M","-1,06%"
"16.05.2025","5,68","5,60","5,73","5,54","6,10M","0,35%"
"15.05.2025","5,66","5,65","5,73","5,60","5,84M","0,53%"
"14.05.2025","5,63","5,80","5,83","5,62","8,04M","-5,22%"
"13.05.2025","5,94","5,90","5,97","5,77","10,70M","4,90%"
"12.05.2025","5,66","5,81","5,86","5,57","11,08M","0,85%"
"09.05.2025","5,61","5,90","5,92","5,45","15,40M","-4,72%"
"08.05.2025","5,89","5,96","6,00","5,83","6,10M","0,00%"
"07.05.2025","5,89","5,98","5,99","5,87","6,24M","-4,18%"
"06.05.2025","6,15","6,07","6,27","6,05","5,16M","1,32%"
"05.05.2025","6,07","6,08","6,20","5,97","4,65M","-0,16%"
"02.05.2025","6,08","6,15","6,17","6,02","6,52M","-0,98%"
"30.04.2025","6,14","6,10","6,19","6,06","6,56M","-0,49%"
"29.04.2025","6,17","6,17","6,20","6,10","5,57M","0,16%"
"28.04.2025","6,16","6,20","6,20","6,04","4,67M","-0,32%"
"25.04.2025","6,18","6,28","6,33","6,13","5,92M","-2,52%"
"24.04.2025","6,34","6,12","6,39","6,11","8,06M","4,45%"
"23.04.2025","6,07","5,90","6,15","5,87","10,29M","5,75%"
"22.04.2025","5,74","5,65","5,75","5,47","11,42M","1,59%"
"17.04.2025","5,65","5,70","5,73","5,62","6,82M","-1,22%"
"16.04.2025","5,72","5,91","5,92","5,68","9,74M","-3,87%"
"15.04.2025","5,95","6,05","6,12","5,85","5,33M","-2,14%"
"14.04.2025","6,08","5,87","6,12","5,87","6,81M","4,65%"
"11.04.2025","5,81","5,71","5,89","5,69","5,39M","1,93%"
"10.04.2025","5,70","5,76","5,76","5,57","7,74M","-0,70%"
"09.04.2025","5,74","5,38","5,84","5,38","13,19M","5,71%"
"08.04.2025","5,43","5,73","5,78","5,38","8,71M","-4,23%"
"07.04.2025","5,67","5,50","5,80","5,44","8,65M","0,35%"
"04.04.2025","5,65","5,65","5,67","5,52","8,45M","-3,25%"
"03.04.2025","5,84","5,87","5,94","5,81","6,89M","-2,01%"
"02.04.2025","5,96","6,11","6,12","5,88","8,33M","-2,45%"
"01.04.2025","6,11","6,20","6,26","6,03","7,03M","-1,29%"
"31.03.2025","6,19","6,20","6,26","6,15","7,29M","-1,75%"
"28.03.2025","6,30","6,25","6,30","6,15","5,19M","-0,16%"
"27.03.2025","6,31","6,39","6,40","6,26","5,34M","-1,41%"
"26.03.2025","6,40","6,35","6,40","6,28","5,11M","1,11%"
"25.03.2025","6,33","6,40","6,40","6,30","5,06M","-0,78%"
"24.03.2025","6,38","6,37","6,43","6,34","6,52M","0,00%"
"21.03.2025","6,38","6,47","6,51","6,24","14,50M","-0,47%"
"20.03.2025","6,41","6,34","6,47","6,30","6,54M","0,16%"
"19.03.2025","6,40","6,17","6,44","6,17","8,13M","2,40%"
"18.03.2025","6,25","6,27","6,29","6,10","6,46M","-0,64%"
"17.03.2025","6,29","6,15","6,29","6,11","7,34M","2,28%"
"14.03.2025","6,15","5,81","6,19","5,78","11,45M","6,77%"
"13.03.2025","5,76","5,61","5,93","5,58","24,64M","9,09%"
"12.03.2025","5,28","5,23","5,28","5,16","6,40M","0,19%"
"11.03.2025","5,27","5,46","5,47","5,18","7,17M","-3,13%"
"10.03.2025","5,44","5,45","5,53","5,33","7,85M","-0,91%"
"07.03.2025","5,49","5,39","5,55","5,27","6,85M","0,18%"
"06.03.2025","5,48","5,30","5,56","5,30","10,22M","3,59%"
"05.03.2025","5,29","5,16","5,32","5,10","6,70M","3,73%"
"28.02.2025","5,10","5,30","5,30","5,09","6,36M","-4,14%"
"27.02.2025","5,32","5,33","5,40","5,29","4,76M","-0,75%"
"26.02.2025","5,36","5,36","5,43","5,32","4,63M","0,19%"
"25.02.2025","5,35","5,28","5,38","5,25","5,16M","1,33%"
"24.02.2025","5,28","5,38","5,43","5,26","3,16M","-1,86%"
"21.02.2025","5,38","5,39","5,42","5,29","4,54M","0,37%"
"20.02.2025","5,36","5,44","5,52","5,35","5,86M","-0,19%"
"19.02.2025","5,37","5,33","5,46","5,31","3,27M","-0,56%"
"18.02.2025","5,40","5,55","5,58","5,39","4,60M","-2,17%"
"17.02.2025","5,52","5,47","5,63","5,47","6,40M","0,73%"
"14.02.2025","5,48","5,24","5,50","5,21","10,63M","6,00%"
"13.02.2025","5,17","5,00","5,17","4,97","6,08M","3,19%"
"12.02.2025","5,01","5,28","5,29","5,00","13,15M","-5,83%"
"11.02.2025","5,32","5,31","5,37","5,24","6,70M","-1,48%"
"10.02.2025","5,40","5,34","5,41","5,33","4,29M","1,12%"
"07.02.2025","5,34","5,46","5,58","5,31","6,37M","-2,20%"
"06.02.2025","5,46","5,29","5,49","5,29","5,96M","4,00%"
"05.02.2025","5,25","5,25","5,30","5,21","3,92M","-0,38%"
"04.02.2025","5,27","5,34","5,36","5,23","4,26M","-1,31%"
"03.02.2025","5,34","5,40","5,51","5,32","4,98M","-2,20%"
"31.01.2025","5,46","5,55","5,62","5,40","6,69M","-1,80%"
"30.01.2025","5,56","5,24","5,65","5,24","9,41M","6,51%"
"29.01.2025","5,22","5,28","5,31","5,22","4,67M","-0,76%"
"28.01.2025","5,26","5,31","5,33","5,25","3,54M","-1,87%"
"27.01.2025","5,36","5,14","5,36","5,12","5,64M","4,08%"
"24.01.2025","5,15","5,25","5,29","5,14","4,37M","-1,34%"
"23.01.2025","5,22","5,19","5,23","5,16","4,77M","0,58%"
"22.01.2025","5,19","5,25","5,32","5,13","7,98M","-1,33%"
"21.01.2025","5,26","5,13","5,26","5,09","6,17M","1,74%"
"20.01.2025","5,17","5,10","5,17","5,02","6,99M","0,98%"
"17.01.2025","5,12","4,92","5,15","4,92","10,98M","5,13%"
"16.01.2025","4,87","5,05","5,10","4,83","6,75M","-3,94%"
"15.01.2025","5,07","4,85","5,08","4,85","7,51M","4,75%"
"14.01.2025","4,84","4,98","5,02","4,84","7,54M","-2,22%"
"13.01.2025","4,95","4,93","5,05","4,87","10,04M","2,06%"
"10.01.2025","4,85","4,74","4,88","4,66","9,59M","2,97%"
"09.01.2025","4,71","4,65","4,72","4,63","5,59M","1,51%"
"08.01.2025","4,64","4,79","4,82","4,60","8,86M","-2,93%"
"07.01.2025","4,78","5,05","5,09","4,74","12,44M","-3,84%"
"06.01.2025","4,97","4,91","4,98","4,86","10,35M","2,66%"
"03.01.2025","4,84","4,99","5,02","4,84","25,30M","-3,17%"
"02.01.2025","5,00","5,16","5,16","4,96","10,66M","-2,14%"
"30.12.2024","5,11","4,99","5,19","4,99","6,74M","2,79%"
"27.12.2024","4,97","5,11","5,18","4,97","8,60M","-3,28%"
"26.12.2024","5,14","5,16","5,23","5,08","5,84M","0,19%"
"23.12.2024","5,13","5,13","5,19","5,06","5,89M","0,00%"
"20.12.2024","5,13","5,19","5,24","5,11","8,27M","-1,52%"
"19.12.2024","5,21","5,32","5,42","5,13","9,47M","-1,87%"
"18.12.2024","5,31","5,62","5,69","5,24","12,37M","-7,12%"
"17.12.2024","5,72","5,59","5,76","5,56","9,61M","2,67%"
"16.12.2024","5,57","5,51","5,69","5,46","7,00M","1,81%"
"13.12.2024","5,47","5,53","5,57","5,46","5,57M","-1,61%"
"12.12.2024","5,56","5,65","5,72","5,51","8,30M","-2,10%"
"11.12.2024","5,68","5,65","5,78","5,58","9,54M","0,00%"
"10.12.2024","5,68","5,57","5,71","5,54","8,19M","2,33%"
"09.12.2024","5,55","5,37","5,57","5,33","12,26M","6,68%"
"06.12.2024","5,20","5,24","5,25","5,17","4,83M","-1,13%"
"05.12.2024","5,26","5,17","5,30","5,15","5,53M","1,73%"
"04.12.2024","5,17","5,14","5,22","5,14","6,53M","0,58%"
"03.12.2024","5,14","5,24","5,25","5,13","7,16M","-1,33%"
"02.12.2024","5,21","5,21","5,23","5,12","7,27M","-0,57%"
"29.11.2024","5,24","5,06","5,26","5,06","8,43M","2,92%"
"28.11.2024","5,09","5,16","5,27","5,06","8,34M","-1,35%"
"27.11.2024","5,16","5,17","5,21","5,10","14,44M","0,58%"
"26.11.2024","5,13","5,19","5,22","5,07","6,71M","-0,96%"
"25.11.2024","5,18","5,15","5,20","5,13","5,01M","0,58%"
"22.11.2024","5,15","5,09","5,15","5,06","5,50M","1,57%"
"21.11.2024","5,07","5,17","5,18","5,06","6,19M","-2,29%"
"19.11.2024","5,19","5,27","5,28","5,18","6,86M","-0,95%"
"18.11.2024","5,24","5,31","5,33","5,19","8,25M","0,00%"
"14.11.2024","5,24","5,16","5,38","5,16","9,44M","0,96%"
"13.11.2024","5,19","5,41","5,55","5,17","15,30M","-5,77%"
"12.11.2024","5,51","5,74","5,74","5,50","10,13M","-3,81%"
"11.11.2024","5,73","5,76","5,76","5,66","9,27M","-1,37%"
"08.11.2024","5,80","6,00","6,02","5,79","13,06M","-5,49%"
"07.11.2024","6,14","6,17","6,25","6,10","9,99M","0,32%"
"06.11.2024","6,12","6,02","6,17","5,91","11,37M","-0,64%"
"05.11.2024","6,16","6,27","6,29","6,16","4,36M","-1,43%"
"04.11.2024","6,25","6,23","6,31","6,09","9,17M","1,94%"
"01.11.2024","6,13","6,20","6,22","5,99","11,13M","-0,48%"
"31.10.2024","6,16","6,00","6,17","5,98","7,67M","2,31%"
"30.10.2024","6,02","5,96","6,06","5,96","5,87M","1,00%"
"29.10.2024","5,96","6,00","6,05","5,92","7,25M","-0,83%"
"28.10.2024","6,01","6,00","6,05","5,94","5,74M","1,85%"
"25.10.2024","5,90","5,81","5,93","5,81","6,91M","1,88%"
"24.10.2024","5,79","5,80","5,83","5,74","4,70M","-0,17%"
"23.10.2024","5,80","5,83","5,87","5,80","4,46M","-1,85%"
"22.10.2024","5,91","5,88","5,92","5,83","4,97M","-0,67%"
"21.10.2024","5,95","5,91","5,99","5,88","6,03M","1,18%"
"18.10.2024","5,88","5,95","6,03","5,84","6,83M","-0,17%"
"17.10.2024","5,89","5,80","5,92","5,74","8,68M","0,51%"
"16.10.2024","5,86","5,95","6,06","5,86","9,44M","-0,67%"
"15.10.2024","5,90","5,92","5,94","5,85","4,32M","-0,50%"
"14.10.2024","5,93","5,89","5,93","5,81","5,29M","0,67%"
"11.10.2024","5,89","5,81","5,89","5,76","5,59M","1,02%"
"10.10.2024","5,83","5,90","5,94","5,80","5,50M","-0,34%"
"09.10.2024","5,85","5,95","5,96","5,84","9,07M","-2,48%"
"08.10.2024","6,00","6,05","6,06","5,94","11,34M","-3,66%"
"07.10.2024","6,23","6,32","6,35","6,19","8,67M","-0,95%"
"04.10.2024","6,29","6,54","6,54","6,26","11,83M","-4,63%"
"03.10.2024","6,60","6,72","6,77","6,54","13,30M","-1,91%"
"02.10.2024","6,72","6,60","6,78","6,60","13,31M","3,09%"
"01.10.2024","6,52","6,44","6,62","6,37","14,70M","3,19%"
"30.09.2024","6,32","6,55","6,58","6,23","9,93M","-0,14%"
"27.09.2024","6,33","6,64","6,68","6,33","11,51M","-4,03%"
"26.09.2024","6,60","6,34","6,60","6,30","24,17M","6,67%"
"25.09.2024","6,18","6,08","6,28","6,08","14,38M","2,43%"
"24.09.2024","6,04","6,03","6,17","5,97","15,46M","4,11%"
"23.09.2024","5,80","5,73","5,95","5,51","11,17M","-0,16%"
"20.09.2024","5,81","5,86","5,88","5,72","11,40M","-1,09%"
"19.09.2024","5,87","5,88","6,06","5,85","17,06M","1,26%"
"18.09.2024","5,80","6,17","6,23","5,80","16,24M","-8,26%"
"17.09.2024","6,32","6,41","6,66","6,25","20,60M","-2,82%"
"16.09.2024","6,50","6,09","6,50","5,99","14,60M","6,93%"
"13.09.2024","6,08","5,79","6,08","5,77","20,51M","5,23%"
"12.09.2024","5,78","5,68","5,84","5,65","23,17M","3,27%"
"11.09.2024","5,60","5,46","5,64","5,46","17,72M","2,86%"
"10.09.2024","5,44","5,41","5,50","5,34","14,58M","0,51%"
"09.09.2024","5,41","5,62","5,64","5,38","20,30M","-4,37%"
"06.09.2024","5,66","5,46","5,69","5,40","23,01M","4,22%"
"05.09.2024","5,43","5,20","5,46","5,15","16,13M","3,31%"
"04.09.2024","5,26","5,15","5,31","5,13","11,70M","2,68%"
"03.09.2024","5,12","5,19","5,20","5,10","10,61M","-2,10%"
"02.09.2024","5,23","5,10","5,26","5,08","9,09M","0,53%"
"30.08.2024","5,20","5,13","5,34","5,13","16,38M","0,53%"
"29.08.2024","5,18","5,08","5,19","5,08","12,58M","1,62%"
"28.08.2024","5,09","5,19","5,20","5,01","16,04M","-2,28%"
"27.08.2024","5,21","5,18","5,30","5,12","12,44M","2,15%"
"26.08.2024","5,10","5,16","5,26","5,09","16,81M","0,36%"
"23.08.2024","5,08","4,95","5,14","4,91","8,14M","2,78%"
"22.08.2024","4,95","5,04","5,05","4,93","8,64M","-1,10%"
"21.08.2024","5,00","4,97","5,08","4,87","17,25M","3,80%"
"20.08.2024","4,82","4,83","4,89","4,75","10,21M","-0,19%"
"19.08.2024","4,83","4,64","4,86","4,64","13,71M","4,98%"
"16.08.2024","4,60","4,69","4,70","4,60","9,00M","-1,95%"
"15.08.2024","4,69","4,57","4,73","4,53","13,45M","2,40%"
"14.08.2024","4,58","4,75","4,76","4,58","16,45M","-4,58%"
"13.08.2024","4,80","4,71","4,92","4,68","22,53M","6,29%"
"12.08.2024","4,52","4,52","4,56","4,50","7,32M","0,41%"
"09.08.2024","4,50","4,42","4,50","4,41","4,72M","1,87%"
"08.08.2024","4,42","4,40","4,45","4,39","5,90M","0,00%"
"07.08.2024","4,42","4,47","4,51","4,42","6,44M","-0,41%"
"06.08.2024","4,43","4,45","4,49","4,38","5,75M","-0,21%"
"05.08.2024","4,44","4,39","4,47","4,33","8,37M","-0,21%"
"02.08.2024","4,45","4,56","4,63","4,45","9,58M","-2,02%"
"01.08.2024","4,54","4,71","4,77","4,53","11,25M","-3,12%"
"31.07.2024","4,69","4,57","4,74","4,54","11,83M","3,02%"
"30.07.2024","4,55","4,55","4,58","4,50","5,27M","-1,00%"
"29.07.2024","4,60","4,59","4,62","4,55","4,75M","0,40%"
"26.07.2024","4,58","4,64","4,65","4,58","7,48M","-0,40%"
"25.07.2024","4,60","4,56","4,65","4,52","6,42M","0,00%"
"24.07.2024","4,60","4,53","4,64","4,51","7,71M","1,41%"
"23.07.2024","4,53","4,71","4,72","4,51","14,69M","-4,99%"
"22.07.2024","4,77","4,69","4,77","4,68","6,77M","1,76%"
"19.07.2024","4,69","4,81","4,81","4,67","9,53M","-1,73%"
"18.07.2024","4,77","4,94","4,95","4,76","6,21M","-3,34%"
"17.07.2024","4,94","4,97","4,99","4,93","4,48M","-0,55%"
"16.07.2024","4,97","5,06","5,07","4,94","7,63M","-2,17%"
"15.07.2024","5,08","5,02","5,08","4,96","5,78M","1,09%"
"12.07.2024","5,02","4,90","5,04","4,87","6,47M","2,62%"
"11.07.2024","4,89","4,85","4,91","4,81","6,52M","1,14%"
"10.07.2024","4,84","4,85","4,90","4,77","8,39M","0,19%"
"09.07.2024","4,83","4,84","4,85","4,79","5,32M","-0,19%"
"08.07.2024","4,84","4,93","4,94","4,77","9,71M","-2,76%"
"05.07.2024","4,97","4,94","5,01","4,91","6,46M","0,00%"
"04.07.2024","4,97","5,10","5,12","4,97","6,49M","-1,99%"
"03.07.2024","5,08","5,03","5,17","5,03","14,73M","2,21%"
"02.07.2024","4,97","5,01","5,06","4,87","13,31M","-0,55%"
"01.07.2024","4,99","4,85","5,04","4,82","15,90M","5,01%"
"28.06.2024","4,75","4,72","4,78","4,71","10,66M","0,78%"
"27.06.2024","4,72","4,75","4,77","4,67","10,17M","-0,39%"
"26.06.2024","4,74","4,72","4,74","4,64","12,59M","1,57%"
"25.06.2024","4,66","4,75","4,75","4,64","6,98M","-1,74%"
"24.06.2024","4,75","4,71","4,75","4,62","9,29M","-0,19%"
"21.06.2024","4,75","4,68","4,76","4,65","16,48M","0,78%"
"20.06.2024","4,72","4,67","4,80","4,64","10,76M","1,58%"
"19.06.2024","4,64","4,61","4,67","4,50","7,84M","0,40%"
"18.06.2024","4,63","4,45","4,65","4,44","9,46M","3,91%"
"17.06.2024","4,45","4,42","4,49","4,40","4,19M","-0,41%"
"14.06.2024","4,47","4,58","4,58","4,45","4,75M","-2,20%"
"13.06.2024","4,57","4,44","4,57","4,41","5,88M","3,31%"
"12.06.2024","4,42","4,57","4,61","4,40","7,60M","-2,42%"
"11.06.2024","4,53","4,40","4,53","4,34","14,92M","1,23%"
"10.06.2024","4,48","4,47","4,55","4,39","8,06M","0,41%"
"07.06.2024","4,46","4,44","4,51","4,41","12,51M","-0,61%"
"06.06.2024","4,49","4,31","4,52","4,27","11,34M","4,93%"
"05.06.2024","4,28","4,29","4,32","4,22","14,68M","-0,64%"
"04.06.2024","4,31","4,37","4,42","4,30","12,99M","-2,69%"
"03.06.2024","4,42","4,51","4,53","4,36","15,16M","-2,23%"
"31.05.2024","4,53","4,62","4,64","4,51","11,12M","-2,56%"
"29.05.2024","4,64","4,67","4,69","4,56","14,03M","-1,17%"
"28.05.2024","4,70","4,92","4,94","4,68","9,29M","-3,93%"
"27.05.2024","4,89","4,84","4,89","4,78","2,92M","-7,70%"
"25.05.2024","5,30","5,30","5,30","5,30","","9,36%"
"24.05.2024","4,85","4,84","4,91","4,81","4,52M","0,00%"
"23.05.2024","4,85","4,95","4,97","4,79","7,60M","-2,40%"
"22.05.2024","4,97","5,08","5,10","4,95","8,78M","-1,63%"
"21.05.2024","5,05","4,96","5,11","4,96","10,77M","2,42%"
"20.05.2024","4,93","4,82","4,99","4,77","11,02M","2,48%"
"17.05.2024","4,81","4,81","4,87","4,79","9,70M","1,16%"
"16.05.2024","4,75","4,77","4,83","4,70","11,51M","0,58%"
"15.05.2024","4,73","4,74","4,75","4,58","12,19M","-0,25%"
"14.05.2024","4,74","4,89","4,92","4,67","22,39M","-2,55%"
"13.05.2024","4,86","4,55","4,89","4,55","23,09M","8,48%"
"10.05.2024","4,48","4,62","4,68","4,43","15,66M","-0,20%"
"09.05.2024","4,49","4,50","4,53","4,45","9,35M","-0,78%"
"08.05.2024","4,53","4,49","4,54","4,45","8,56M","-0,19%"
"07.05.2024","4,54","4,55","4,62","4,49","9,32M","0,39%"
"06.05.2024","4,52","4,59","4,68","4,52","7,25M","-1,35%"
"03.05.2024","4,58","4,58","4,62","4,52","8,00M","1,17%"
"02.05.2024","4,53","4,41","4,57","4,41","9,64M","3,64%"
"30.04.2024","4,37","4,42","4,44","4,33","9,08M","-1,20%"
"29.04.2024","4,42","4,39","4,46","4,36","7,94M","0,40%"
"26.04.2024","4,40","4,42","4,45","4,38","5,12M","0,61%"
"25.04.2024","4,38","4,47","4,47","4,38","7,40M","-1,98%"
"24.04.2024","4,47","4,52","4,52","4,46","8,91M","0,00%"
"23.04.2024","4,47","4,51","4,55","4,44","9,01M","-2,88%"
"22.04.2024","4,60","4,67","4,67","4,56","9,41M","-1,89%"
"19.04.2024","4,69","4,61","4,69","4,59","10,24M","0,95%"
"18.04.2024","4,64","4,65","4,68","4,56","16,12M","0,96%"
"17.04.2024","4,60","4,49","4,62","4,47","16,91M","5,48%"
"16.04.2024","4,36","4,39","4,39","4,33","10,88M","-2,57%"
"15.04.2024","4,47","4,50","4,54","4,41","10,28M","-0,20%"
"12.04.2024","4,48","4,54","4,59","4,45","8,91M","-0,20%"
"11.04.2024","4,49","4,53","4,56","4,48","8,11M","-0,39%"
"10.04.2024","4,51","4,77","4,77","4,51","20,30M","-6,08%"
"09.04.2024","4,80","4,82","4,85","4,66","14,87M","1,69%"
"08.04.2024","4,72","4,60","4,76","4,57","12,26M","4,71%"
"05.04.2024","4,51","4,62","4,62","4,50","9,94M","-2,30%"
"04.04.2024","4,62","4,59","4,70","4,58","8,28M","0,38%"
"03.04.2024","4,60","4,62","4,65","4,54","8,12M","-1,52%"
"02.04.2024","4,67","4,71","4,76","4,57","9,95M","-0,56%"
"01.04.2024","4,69","4,73","4,79","4,69","9,82M","0,19%"
"28.03.2024","4,69","4,69","4,79","4,61","14,16M","-0,19%"
"27.03.2024","4,69","4,63","4,71","4,57","8,57M","1,14%"
"26.03.2024","4,64","4,72","4,72","4,63","6,49M","-2,23%"
"25.03.2024","4,75","4,85","4,89","4,72","7,65M","-13,20%"
"23.03.2024","5,47","5,47","5,47","5,47","","12,89%"
"22.03.2024","4,85","4,99","5,00","4,85","7,44M","-2,84%"
"21.03.2024","4,99","5,04","5,11","4,99","7,93M","0,00%"
"20.03.2024","4,99","5,05","5,08","4,98","7,23M","-0,70%"
"19.03.2024","5,02","5,03","5,12","5,02","8,59M","1,61%"
"18.03.2024","4,94","4,88","5,04","4,87","9,92M","2,76%"
"15.03.2024","4,81","4,98","5,00","4,81","23,91M","-4,06%"
"14.03.2024","5,01","5,13","5,15","4,98","5,29M","-2,58%"
"13.03.2024","5,15","5,15","5,23","5,14","6,99M","-0,85%"
"12.03.2024","5,19","5,15","5,24","5,14","6,29M","1,56%"
"11.03.2024","5,11","5,19","5,19","5,05","6,87M","-2,86%"
"08.03.2024","5,26","5,31","5,36","5,23","5,26M","-1,65%"
"07.03.2024","5,35","5,45","5,61","5,31","16,52M","1,34%"
"06.03.2024","5,28","5,36","5,41","5,25","6,96M","-0,50%"
"05.03.2024","5,31","5,37","5,38","5,30","5,54M","-1,32%"
"04.03.2024","5,38","5,32","5,43","5,31","5,49M","1,00%"
"01.03.2024","5,32","5,37","5,38","5,30","4,17M","-0,82%"
"29.02.2024","5,37","5,41","5,46","5,34","5,31M","-0,98%"
"28.02.2024","5,42","5,53","5,56","5,41","3,92M","-2,54%"
"27.02.2024","5,56","5,51","5,62","5,51","4,86M","1,78%"
"26.02.2024","5,46","5,42","5,48","5,36","7,28M","0,49%"
"23.02.2024","5,44","5,53","5,57","5,44","4,29M","-1,13%"
"22.02.2024","5,50","5,57","5,64","5,48","4,97M","-0,96%"
"21.02.2024","5,55","5,44","5,56","5,39","7,87M","1,62%"
"20.02.2024","5,46","5,54","5,55","5,38","11,79M","-2,37%"
"19.02.2024","5,60","5,75","5,75","5,60","3,55M","-2,76%"
"16.02.2024","5,76","5,70","5,90","5,67","6,08M","1,72%"
"15.02.2024","5,66","5,55","5,75","5,55","6,54M","2,07%"
"14.02.2024","5,54","5,73","5,73","5,53","5,15M","-3,09%"
"09.02.2024","5,72","5,83","5,91","5,72","3,25M","-1,82%"
"08.02.2024","5,83","5,82","5,97","5,78","5,76M","0,76%"
"07.02.2024","5,78","5,77","5,89","5,72","13,95M","0,15%"
"06.02.2024","5,77","5,71","5,89","5,71","7,92M","1,08%"
"05.02.2024","5,71","5,84","5,84","5,62","7,00M","-2,56%"
"02.02.2024","5,86","5,99","6,05","5,86","5,67M","-2,79%"
"01.02.2024","6,03","5,99","6,06","5,92","4,75M","0,29%"
"31.01.2024","6,01","6,07","6,22","6,01","6,46M","-1,45%"
"30.01.2024","6,10","6,03","6,13","5,91","7,72M","1,02%"
"29.01.2024","6,04","6,04","6,07","5,92","5,95M","0,15%"
"26.01.2024","6,03","5,89","6,07","5,89","4,82M","2,40%"
"25.01.2024","5,89","5,98","6,03","5,79","5,86M","-1,04%"
"24.01.2024","5,95","5,89","6,07","5,89","7,33M","2,44%"
"23.01.2024","5,81","5,78","5,91","5,78","6,28M","1,23%"
"22.01.2024","5,74","5,86","5,88","5,71","7,36M","-2,55%"
"19.01.2024","5,89","5,96","5,97","5,84","4,20M","-0,30%"
"18.01.2024","5,91","5,96","5,98","5,87","4,17M","0,00%"
"17.01.2024","5,91","5,99","6,00","5,88","6,30M","-1,91%"
"16.01.2024","6,02","6,10","6,12","5,99","8,42M","-1,87%"
"15.01.2024","6,14","6,19","6,21","6,02","9,60M","-3,21%"
"12.01.2024","6,34","6,33","6,38","6,18","11,81M","-0,55%"
"11.01.2024","6,37","6,50","6,52","6,27","8,97M","-2,17%"
"10.01.2024","6,52","6,57","6,57","6,31","12,21M","-2,12%"
"09.01.2024","6,66","6,80","6,83","6,61","5,70M","-2,84%"
"08.01.2024","6,85","6,89","6,97","6,78","6,87M","-1,40%"
"05.01.2024","6,95","6,90","6,99","6,81","5,36M","0,00%"
"04.01.2024","6,95","7,05","7,05","6,74","9,88M","-1,63%"
"03.01.2024","7,06","6,97","7,12","6,90","6,50M","1,27%"
"02.01.2024","6,98","6,90","7,04","6,85","7,86M","1,80%"
